Date,Open,High,Low,Close,Adj Close,Volume
2015-09-27,154.369995,156.330002,148.809998,156.240005,156.240005,220358
2015-09-28,156.240005,157.389999,154.330002,154.360001,154.360001,178266
2015-09-29,154.360001,155.229996,153.550003,154.410004,154.410004,383871
2015-09-30,154.410004,155.990005,153.779999,155.479996,155.479996,284406
2015-10-01,155.479996,157.210007,154.410004,154.559998,154.559998,169077
2015-10-02,154.559998,156.449997,154.550003,156.149994,156.149994,198384
2015-10-03,156.149994,156.380005,155.130005,155.750000,155.750000,159699
2015-10-04,155.750000,156.550003,154.740005,156.320007,156.320007,246526
2015-10-05,156.320007,161.210007,155.919998,160.600006,160.600006,289954
2015-10-06,160.600006,161.020004,157.789993,158.580002,158.580002,145899
2015-10-07,158.580002,161.929993,157.350006,157.690002,157.690002,141697
2015-10-08,157.690002,159.130005,157.630005,158.979996,158.979996,129486
2015-10-09,158.979996,159.979996,158.490005,159.940002,159.940002,74384
2015-10-10,159.940002,162.029999,159.679993,161.559998,161.559998,59141
2015-10-11,161.559998,162.630005,161.320007,161.320007,161.320007,158539
2015-10-12,161.320007,164.850006,161.110001,163.059998,163.059998,181422
2015-10-13,163.059998,166.190002,162.940002,165.800003,165.800003,177331
2015-10-14,165.800003,166.080002,165.250000,165.250000,165.250000,147268
2015-10-15,165.250000,173.419998,164.740005,169.460007,169.460007,181868
2015-10-16,169.460007,175.169998,170.050003,174.380005,174.380005,299179
2015-10-17,174.380005,177.809998,171.169998,171.669998,171.669998,245719
2015-10-18,171.669998,172.869995,171.179993,172.869995,172.869995,162544
2015-10-19,172.869995,177.259995,171.970001,176.820007,176.820007,145862
2015-10-20,176.820007,175.360001,173.089996,174.690002,174.690002,149010
2015-10-21,174.690002,181.729996,176.570007,180.100006,180.100006,195887
2015-10-22,180.100006,180.330002,178.740005,180.330002,180.330002,141083
2015-10-23,180.330002,182.970001,180.289993,182.970001,182.970001,83620
2015-10-24,182.970001,191.100006,182.970001,187.660004,187.660004,134532
2015-10-26,187.660004,187.710007,185.000000,187.089996,187.089996,173704
2015-10-27,187.089996,193.679993,187.039993,193.559998,193.559998,217615
2015-10-28,193.559998,198.050003,192.039993,197.139999,197.139999,186256
2015-10-29,197.139999,207.419998,192.190002,206.050003,206.050003,194238
2015-10-30,206.050003,217.440002,205.419998,210.490005,210.490005,177552
2015-10-31,210.490005,215.550003,195.309998,203.970001,203.970001,82887
2015-11-01,203.970001,210.740005,203.529999,210.740005,210.740005,99708
2015-11-02,210.740005,238.490005,208.309998,231.509995,231.509995,233737
2015-11-03,231.509995,269.850006,234.440002,260.420013,260.420013,446934
2015-11-04,260.420013,319.459991,238.940002,261.390015,261.390015,418211
2015-11-05,261.390015,290.880005,101.510002,259.579987,259.579987,208857
2015-11-06,259.579987,259.660004,222.429993,249.169998,249.169998,126567
2015-11-07,249.169998,261.119995,244.940002,256.369995,256.369995,85886
2015-11-08,256.369995,258.390015,243.789993,248.869995,248.869995,80696
2015-11-09,248.869995,252.070007,239.610001,250.580002,250.580002,192296
2015-11-10,250.580002,249.110001,218.320007,219.479996,219.479996,214347
2015-11-11,219.479996,222.820007,195.220001,195.740005,195.740005,163952
2015-11-12,195.740005,220.850006,199.910004,220.850006,220.850006,171844
2015-11-13,220.850006,226.389999,217.100006,221.750000,221.750000,136666
2015-11-14,221.750000,222.070007,217.889999,221.850006,221.850006,111820
2015-11-15,221.850006,221.850006,211.940002,214.550003,214.550003,70785
2015-11-16,214.550003,220.630005,205.979996,207.300003,207.300003,186218
2015-11-17,207.300003,221.199997,216.759995,220.990005,220.990005,166409
2015-11-18,220.990005,227.339996,215.820007,227.339996,227.339996,204732
2015-11-19,227.339996,233.750000,213.729996,214.639999,214.639999,137031
2015-11-20,214.639999,215.089996,207.919998,210.169998,210.169998,172927
2015-11-21,210.169998,212.770004,210.139999,212.699997,212.699997,99309
2015-11-22,212.699997,226.979996,211.979996,213.119995,213.119995,65323
2015-11-23,213.119995,224.899994,211.509995,213.539993,213.539993,155436
2015-11-24,213.539993,216.649994,211.990005,212.750000,212.750000,156178
2015-11-25,212.750000,221.509995,210.139999,216.029999,216.029999,161481
2015-11-26,216.029999,241.009995,216.039993,235.050003,235.050003,186142
2015-11-27,235.050003,243.220001,234.160004,236.039993,236.039993,161967
2015-11-28,236.039993,236.539993,233.410004,233.529999,233.529999,84044
2015-11-29,233.529999,243.639999,233.539993,243.619995,243.619995,71349
2015-11-30,243.619995,271.750000,237.179993,248.910004,248.910004,245877
2015-12-01,248.910004,250.750000,237.720001,240.080002,240.080002,207321
2015-12-02,240.080002,241.419998,231.919998,237.860001,237.860001,176507
2015-12-03,237.860001,243.710007,237.990005,240.660004,240.660004,159456
2015-12-04,240.660004,242.089996,236.960007,239.860001,239.860001,136967
2015-12-05,239.860001,259.859985,237.619995,249.009995,249.009995,95757
2015-12-06,249.009995,260.619995,245.820007,258.690002,258.690002,97543
2015-12-07,258.690002,263.369995,255.690002,261.920013,261.920013,194326
2015-12-08,261.920013,264.970001,259.209991,260.279999,260.279999,174093
2015-12-09,260.279999,281.029999,262.549988,274.290009,274.290009,246859
2015-12-10,274.290009,278.420013,271.079987,275.480011,275.480011,195385
2015-12-11,275.480011,297.640015,272.399994,296.369995,296.369995,170101
2015-12-12,296.369995,307.440002,274.320007,288.100006,288.100006,145758
2015-12-13,288.100006,291.600006,278.709991,288.380005,288.380005,92921
2015-12-14,288.380005,296.309998,283.230011,291.820007,291.820007,214853
2015-12-15,291.820007,308.679993,291.940002,308.679993,308.679993,229245
2015-12-16,308.679993,309.649994,297.100006,301.559998,301.559998,215063
2015-12-17,301.559998,307.130005,296.609985,302.410004,302.410004,203213
2015-12-18,302.410004,311.700012,302.250000,311.000000,311.000000,208640
2015-12-19,311.000000,313.079987,304.269989,310.190002,310.190002,102918
2015-12-20,310.190002,310.250000,290.420013,295.619995,295.619995,126683
2015-12-21,295.619995,301.459991,282.910004,295.170013,295.170013,186097
2015-12-22,295.170013,297.640015,291.209991,294.000000,294.000000,157019
2015-12-23,294.000000,302.549988,286.890015,299.559998,299.559998,151486
2015-12-24,299.559998,309.410004,297.809998,306.320007,306.320007,114712
2015-12-25,306.320007,308.339996,302.809998,308.040009,308.040009,41255
2015-12-26,308.040009,309.519989,273.989990,282.140015,282.140015,72847
2015-12-27,282.140015,290.079987,279.519989,285.510010,285.510010,66788
2015-12-28,285.510010,290.579987,279.690002,283.779999,283.779999,103539
2015-12-29,283.779999,292.119995,282.540009,291.250000,291.250000,155366
2015-12-30,291.250000,294.940002,282.049988,290.839996,290.839996,121190
2015-12-31,290.839996,294.609985,285.250000,292.269989,292.269989,88226
2016-01-01,292.269989,297.179993,290.309998,294.089996,294.089996,64483
2016-01-02,294.089996,295.690002,293.359985,295.690002,295.690002,80670
2016-01-03,295.690002,295.869995,288.459991,293.390015,293.390015,83727
2016-01-04,293.390015,296.809998,292.239990,295.809998,295.809998,175843
2016-01-05,295.809998,297.380005,292.910004,294.899994,294.899994,145054
2016-01-06,294.899994,297.380005,290.010010,294.730011,294.730011,181666
2016-01-07,294.730011,314.160004,294.250000,313.070007,313.070007,199956
2016-01-08,313.070007,317.250000,307.899994,313.760010,313.760010,136531
2016-01-09,313.760010,314.589996,308.559998,311.160004,311.160004,99878
2016-01-10,311.160004,312.010010,305.500000,308.609985,308.609985,104721
2016-01-11,308.609985,312.519989,306.010010,309.640015,309.640015,216650
2016-01-12,309.640015,311.779999,307.619995,310.059998,310.059998,189284
2016-01-13,310.059998,311.700012,295.149994,300.070007,300.070007,180134
2016-01-14,300.070007,302.809998,296.609985,298.850006,298.850006,175031
2016-01-15,298.850006,299.220001,249.919998,263.420013,263.420013,268562
2016-01-16,263.420013,272.040009,249.440002,269.899994,269.899994,150287
2016-01-17,269.899994,273.630005,265.339996,269.269989,269.269989,97807
2016-01-18,269.269989,271.589996,260.190002,268.589996,268.589996,198416
2016-01-19,268.589996,274.149994,262.920013,265.679993,265.679993,194379
2016-01-20,265.679993,298.820007,263.309998,289.190002,289.190002,209738
2016-01-21,289.190002,303.750000,284.260010,288.989990,288.989990,203722
2016-01-22,288.989990,294.850006,262.440002,268.799988,268.799988,180107
2016-01-23,268.799988,281.390015,266.950012,273.380005,273.380005,101391
2016-01-24,273.380005,284.529999,271.359985,283.239990,283.239990,110060
2016-01-25,283.239990,283.859985,272.179993,276.040009,276.040009,236168
2016-01-26,276.040009,289.040009,269.100006,277.059998,277.059998,202319
2016-01-27,277.059998,279.709991,272.489990,278.609985,278.609985,213270
2016-01-28,278.609985,287.190002,264.230011,265.230011,265.230011,191806
2016-01-29,265.230011,271.029999,255.949997,266.299988,266.299988,199196
2016-01-30,266.299988,271.829987,265.140015,266.980011,266.980011,127171
2016-01-31,266.980011,270.869995,262.079987,269.549988,269.549988,108230
2016-02-01,269.549988,271.679993,258.549988,260.100006,260.100006,215716
2016-02-02,260.100006,261.190002,257.600006,258.320007,258.320007,180137
2016-02-03,258.320007,260.410004,251.229996,252.529999,252.529999,180867
2016-02-04,252.529999,268.670013,251.649994,266.730011,266.730011,166535
2016-02-05,266.730011,268.890015,262.940002,265.540009,265.540009,155338
2016-02-06,265.540009,265.589996,257.869995,259.160004,259.160004,99323
2016-02-07,259.160004,262.149994,257.809998,260.630005,260.630005,111560
2016-02-08,260.630005,263.089996,256.799988,258.019989,258.019989,230988
2016-02-09,258.019989,261.350006,256.100006,258.690002,258.690002,202902
2016-02-10,258.690002,280.299988,254.300003,261.970001,261.970001,217411
2016-02-11,261.970001,264.059998,256.470001,260.470001,260.470001,186570
2016-02-12,260.470001,264.670013,255.160004,259.920013,259.920013,151852
2016-02-13,259.920013,268.809998,263.559998,268.420013,268.420013,97475
2016-02-14,268.420013,275.630005,262.929993,267.040009,267.040009,97970
2016-02-15,267.040009,276.940002,262.440002,274.309998,274.309998,213525
2016-02-16,274.309998,293.709991,261.709991,285.049988,285.049988,192671
2016-02-17,285.049988,294.429993,273.489990,292.529999,292.529999,168355
2016-02-18,292.529999,295.239990,281.559998,287.980011,287.980011,160522
2016-02-19,287.980011,297.040009,285.260010,296.059998,296.059998,172961
2016-02-20,296.059998,311.390015,286.750000,308.959991,308.959991,99964
2016-02-21,308.959991,349.609985,264.489990,297.570007,297.570007,78918
2016-02-22,297.570007,331.970001,288.630005,304.369995,304.369995,178975
2016-02-23,304.369995,327.399994,277.149994,288.609985,288.609985,210477
2016-02-24,288.609985,305.420013,288.079987,295.940002,295.940002,237007
2016-02-25,295.940002,307.140015,297.489990,303.390015,303.390015,233954
2016-02-26,303.390015,310.920013,300.540009,307.029999,307.029999,209192
2016-02-27,307.029999,314.179993,308.100006,312.609985,312.609985,134816
2016-02-28,312.609985,314.739990,304.290009,312.640015,312.640015,102617
2016-02-29,312.640015,320.149994,310.329987,313.220001,313.220001,229450
2016-03-01,313.220001,320.329987,300.980011,302.670013,302.670013,257497
2016-03-02,302.670013,312.309998,299.079987,302.399994,302.399994,244512
2016-03-03,302.399994,302.829987,290.850006,296.359985,296.359985,285763
2016-03-04,296.359985,315.070007,286.170013,286.950012,286.950012,199819
2016-03-05,286.950012,301.359985,275.010010,278.679993,278.679993,223858
2016-03-06,278.679993,288.209991,274.070007,284.299988,284.299988,116660
2016-03-07,284.299988,292.339996,280.720001,290.959991,290.959991,276249
2016-03-08,290.959991,307.290009,283.750000,287.700012,287.700012,280131
2016-03-09,287.700012,295.700012,275.480011,290.269989,290.269989,229738
2016-03-10,290.269989,299.890015,288.720001,292.100006,292.100006,211861
2016-03-11,292.100006,295.880005,290.350006,291.730011,291.730011,242887
2016-03-12,291.730011,302.890015,283.350006,288.230011,288.230011,231638
2016-03-13,288.230011,293.910004,286.160004,291.380005,291.380005,108604
2016-03-14,291.380005,294.049988,284.700012,290.559998,290.559998,220870
2016-03-15,290.559998,298.010010,288.220001,293.380005,293.380005,277566
2016-03-16,293.380005,296.279999,291.809998,292.079987,292.079987,230232
2016-03-17,292.079987,296.079987,289.350006,290.339996,290.339996,229620
2016-03-18,290.339996,290.589996,279.660004,282.640015,282.640015,212320
2016-03-19,282.640015,288.029999,279.899994,282.940002,282.940002,77856
2016-03-20,282.940002,287.920013,282.980011,286.750000,286.750000,88597
2016-03-21,286.750000,286.920013,282.339996,286.339996,286.339996,217336
2016-03-22,286.339996,294.600006,269.299988,273.470001,273.470001,238731
2016-03-23,273.470001,296.929993,280.989990,296.519989,296.519989,225367
2016-03-24,296.519989,296.809998,292.220001,294.059998,294.059998,250112
2016-03-25,294.059998,295.820007,292.380005,294.549988,294.549988,109375
2016-03-26,294.549988,296.320007,293.209991,295.579987,295.579987,124937
2016-03-27,295.579987,303.420013,294.769989,301.220001,301.220001,102568
2016-03-27,301.220001,302.890015,294.390015,295.559998,295.559998,170888
2016-03-28,295.559998,300.049988,282.839996,289.570007,289.570007,295210
2016-03-29,289.570007,293.500000,283.440002,288.049988,288.049988,230000
2016-03-30,288.049988,292.450012,284.720001,291.929993,291.929993,247442
2016-03-31,291.929993,296.070007,289.040009,295.649994,295.649994,204613
2016-04-01,295.649994,297.630005,293.309998,295.920013,295.920013,135258
2016-04-02,295.920013,296.779999,291.019989,295.529999,295.529999,111966
2016-04-03,295.529999,296.489990,292.250000,294.739990,294.739990,256890
2016-04-04,294.739990,299.489990,279.290009,294.450012,294.450012,241637
2016-04-05,294.450012,301.609985,294.720001,298.679993,298.679993,238747
2016-04-06,298.679993,301.649994,296.940002,301.200012,301.200012,195066
2016-04-07,301.200012,302.549988,295.700012,296.609985,296.609985,172279
2016-04-08,296.609985,298.470001,294.940002,296.820007,296.820007,150820
2016-04-09,296.820007,300.690002,296.970001,300.070007,300.070007,102448
2016-04-10,300.070007,300.549988,295.670013,297.980011,297.980011,288008
2016-04-11,297.980011,316.769989,296.410004,300.750000,300.750000,238826
2016-04-12,300.750000,301.149994,296.359985,300.100006,300.100006,210073
2016-04-13,300.100006,302.170013,299.390015,301.279999,301.279999,184060
2016-04-14,301.279999,305.589996,300.390015,305.589996,305.589996,196691
2016-04-15,305.589996,305.540009,301.339996,303.040009,303.040009,155477
2016-04-16,303.040009,303.700012,295.000000,299.890015,299.890015,110477
2016-04-17,299.890015,307.170013,300.299988,305.779999,305.779999,193368
2016-04-18,305.779999,308.970001,301.829987,308.660004,308.660004,259070
2016-04-19,308.660004,314.630005,304.950012,314.190002,314.190002,242829
2016-04-20,314.190002,319.040009,309.630005,319.040009,319.040009,229221
2016-04-21,319.040009,321.029999,309.049988,319.029999,319.029999,225441
2016-04-22,319.029999,326.399994,316.839996,326.250000,326.250000,151159
2016-04-23,326.250000,332.649994,311.769989,331.859985,331.859985,141302
2016-04-24,331.859985,340.549988,321.950012,336.600006,336.600006,294876
2016-04-25,336.600006,345.109985,321.390015,322.649994,322.649994,311231
2016-04-26,322.649994,323.380005,307.720001,309.100006,309.100006,295750
2016-04-27,309.100006,317.899994,300.829987,309.470001,309.470001,273043
2016-04-28,309.470001,318.880005,305.730011,313.279999,313.279999,235579
2016-04-29,313.279999,317.920013,307.519989,309.519989,309.519989,169437
2016-04-30,309.519989,319.890015,309.170013,313.579987,313.579987,104066
2016-05-01,313.579987,317.519989,300.230011,305.980011,305.980011,198666
2016-05-02,305.980011,314.429993,302.630005,312.410004,312.410004,308764
2016-05-03,312.410004,313.529999,306.059998,310.660004,310.660004,235527
2016-05-04,310.660004,319.579987,308.700012,311.510010,311.510010,236286
2016-05-05,311.510010,320.779999,309.989990,320.209991,320.209991,225812
2016-05-06,320.209991,329.040009,316.100006,324.920013,324.920013,130528
2016-05-07,324.920013,325.970001,314.149994,321.619995,321.619995,102136
2016-05-08,321.619995,326.779999,316.329987,325.540009,325.540009,258780
2016-05-09,325.540009,324.750000,311.640015,317.369995,317.369995,258332
2016-05-10,317.369995,321.859985,311.940002,315.149994,315.149994,267788
2016-05-11,315.149994,315.799988,310.739990,315.500000,315.500000,287583
2016-05-12,315.500000,328.399994,313.179993,319.980011,319.980011,226243
2016-05-13,319.980011,320.540009,317.220001,319.839996,319.839996,165022
2016-05-14,319.839996,321.690002,317.760010,321.420013,321.420013,147219
2016-05-15,321.420013,323.029999,314.369995,317.440002,317.440002,255218
2016-05-16,317.440002,322.890015,312.950012,315.630005,315.630005,274001
2016-05-17,315.630005,316.649994,311.269989,311.750000,311.750000,272715
2016-05-18,311.750000,316.839996,303.260010,304.299988,304.299988,245901
2016-05-19,304.299988,311.100006,302.260010,306.109985,306.109985,287988
2016-05-20,306.109985,309.429993,305.640015,308.640015,308.640015,133161
2016-05-21,308.640015,310.880005,303.540009,304.790009,304.790009,161548
2016-05-22,304.790009,307.950012,304.170013,307.660004,307.660004,291396
2016-05-23,307.660004,309.989990,302.809998,304.869995,304.869995,345984
2016-05-24,304.869995,309.260010,303.910004,306.920013,306.920013,277306
2016-05-25,306.920013,310.549988,305.140015,310.029999,310.029999,226055
2016-05-26,310.029999,326.660004,308.959991,322.640015,322.640015,259917
2016-05-27,322.640015,366.760010,321.510010,357.929993,357.929993,297341
2016-05-28,357.929993,375.750000,347.369995,357.489990,357.489990,277007
2016-05-29,357.489990,370.890015,353.829987,364.820007,364.820007,245058
2016-05-30,364.820007,373.260010,352.660004,366.660004,366.660004,444077
2016-05-31,366.660004,375.399994,363.109985,372.940002,372.940002,327577
2016-06-01,372.940002,375.679993,369.010010,374.220001,374.220001,281780
2016-06-02,374.220001,398.769989,372.200012,392.829987,392.829987,329895
2016-06-03,392.829987,406.940002,388.239990,394.130005,394.130005,206358
2016-06-04,394.130005,403.579987,393.730011,399.309998,399.309998,163871
2016-06-05,399.309998,408.119995,397.239990,405.589996,405.589996,348257
2016-06-06,405.589996,408.140015,388.079987,397.220001,397.220001,328973
2016-06-07,397.220001,402.269989,394.380005,402.269989,402.269989,288896
2016-06-08,402.269989,403.649994,396.690002,399.720001,399.720001,237641
2016-06-09,399.720001,410.709991,397.660004,407.049988,407.049988,243575
2016-06-10,407.049988,415.209991,406.269989,415.209991,415.209991,156725
2016-06-11,415.209991,481.920013,415.149994,474.510010,474.510010,335870
2016-06-12,474.510010,504.260010,468.399994,497.290009,497.290009,571921
2016-06-13,497.290009,497.660004,468.339996,488.940002,488.940002,336756
2016-06-14,488.940002,495.209991,473.299988,491.329987,491.329987,314424
2016-06-15,491.329987,549.770020,489.549988,536.770020,536.770020,527028
2016-06-16,536.770020,549.630005,479.829987,525.500000,525.500000,600694
2016-06-17,525.500000,556.679993,485.399994,529.179993,529.179993,332515
2016-06-18,529.179993,541.820007,518.919983,530.409973,530.409973,205299
2016-06-19,530.409973,540.109985,492.119995,506.410004,506.410004,368233
2016-06-20,506.410004,506.209991,397.690002,458.750000,458.750000,479200
2016-06-21,458.750000,485.290009,384.920013,405.029999,405.029999,448908
2016-06-22,405.029999,428.619995,372.239990,426.250000,426.250000,330136
2016-06-23,426.250000,516.859985,414.320007,486.010010,486.010010,461589
2016-06-24,486.010010,515.359985,475.220001,482.529999,482.529999,210680
2016-06-25,482.529999,501.929993,455.369995,480.029999,480.029999,162017
2016-06-26,480.029999,502.220001,470.500000,495.339996,495.339996,231984
2016-06-27,495.339996,501.890015,470.459991,488.890015,488.890015,318064
2016-06-28,488.890015,498.179993,470.000000,480.809998,480.809998,276258
2016-06-29,480.809998,506.609985,470.399994,503.380005,503.380005,324980
2016-06-30,503.380005,518.330017,493.980011,510.220001,510.220001,289040
2016-07-01,510.220001,532.809998,508.739990,531.510010,531.510010,255987
2016-07-02,531.510010,561.030029,496.929993,511.040009,511.040009,202711
2016-07-03,511.040009,520.789978,498.739990,514.489990,514.489990,319483
2016-07-04,514.489990,538.570007,505.399994,520.219971,520.219971,328836
2016-07-05,520.219971,536.969971,518.130005,535.489990,535.489990,286212
2016-07-06,535.489990,541.500000,477.459991,509.350006,509.350006,288816
2016-07-07,509.350006,522.809998,492.369995,516.609985,516.609985,261431
2016-07-08,516.609985,530.619995,494.519989,517.940002,517.940002,222201
2016-07-09,517.940002,513.400024,498.760010,509.779999,509.779999,137587
2016-07-10,509.779999,517.119995,500.859985,510.160004,510.160004,253716
2016-07-11,510.160004,518.530029,497.790009,515.979980,515.979980,241061
2016-07-12,515.979980,523.099976,505.040009,517.039978,517.039978,258885
2016-07-13,517.039978,517.619995,499.720001,512.070007,512.070007,315095
2016-07-14,512.070007,515.989990,496.820007,515.229980,515.229980,241396
2016-07-15,515.229980,517.440002,504.049988,511.720001,511.720001,130636
2016-07-16,511.720001,529.650024,503.839996,523.890015,523.890015,122644
2016-07-17,523.890015,524.669983,510.140015,517.419983,517.419983,260645
2016-07-18,517.419983,521.520020,508.899994,516.570007,516.570007,240883
2016-07-19,516.570007,518.940002,509.959991,514.619995,514.619995,278460
2016-07-20,514.619995,519.619995,505.070007,512.559998,512.559998,233502
2016-07-21,512.559998,514.989990,496.940002,504.820007,504.820007,294566
2016-07-22,504.820007,515.469971,497.420013,510.489990,510.489990,177591
2016-07-23,510.489990,515.989990,500.489990,512.469971,512.469971,130310
2016-07-24,512.469971,513.260010,496.369995,504.369995,504.369995,283148
2016-07-25,504.369995,523.679993,492.299988,505.230011,505.230011,316177
2016-07-26,505.230011,507.019989,492.450012,502.230011,502.230011,360665
2016-07-27,502.230011,510.109985,493.339996,508.079987,508.079987,280385
2016-07-28,508.079987,509.019989,494.850006,504.529999,504.529999,261522
2016-07-29,504.529999,503.700012,494.519989,501.459991,501.459991,161754
2016-07-30,501.459991,505.809998,477.250000,477.700012,477.700012,180967
2016-07-31,477.700012,490.100006,455.179993,464.320007,464.320007,315997
2016-08-01,464.320007,487.209991,385.779999,397.869995,397.869995,441803
2016-08-02,397.869995,451.100006,388.420013,437.989990,437.989990,410908
2016-08-03,437.989990,465.660004,427.720001,450.700012,450.700012,280664
2016-08-04,450.700012,466.869995,438.320007,447.119995,447.119995,251018
2016-08-05,447.119995,461.179993,441.230011,460.970001,460.970001,130128
2016-08-06,460.970001,465.470001,448.790009,460.010010,460.010010,147723
2016-08-07,460.010010,463.850006,452.329987,461.019989,461.019989,278476
2016-08-08,461.019989,464.950012,448.019989,459.619995,459.619995,272851
2016-08-09,459.619995,467.779999,451.250000,459.950012,459.950012,275283
2016-08-10,459.950012,466.940002,452.589996,459.730011,459.730011,275179
2016-08-11,459.730011,465.790009,453.540009,461.290009,461.290009,233269
2016-08-12,461.290009,461.660004,456.049988,457.850006,457.850006,176339
2016-08-13,457.850006,459.410004,439.880005,447.630005,447.630005,159227
2016-08-14,447.630005,459.910004,410.980011,439.089996,439.089996,341772
2016-08-15,439.089996,449.720001,432.619995,448.399994,448.399994,260860
2016-08-16,448.399994,449.200012,438.079987,442.250000,442.250000,268685
2016-08-17,442.250000,443.989990,435.920013,439.130005,439.130005,209635
2016-08-18,439.130005,441.350006,437.589996,441.320007,441.320007,199742
2016-08-19,441.320007,447.790009,440.040009,447.339996,447.339996,175340
2016-08-20,447.339996,449.390015,443.190002,447.299988,447.299988,126870
2016-08-21,447.299988,450.040009,441.739990,448.769989,448.769989,341679
2016-08-22,448.769989,449.350006,440.450012,443.899994,443.899994,291938
2016-08-23,443.899994,445.040009,435.510010,440.720001,440.720001,264477
2016-08-24,440.720001,442.000000,432.190002,440.119995,440.119995,238022
2016-08-25,440.119995,442.980011,433.480011,441.690002,441.690002,236530
2016-08-26,441.690002,442.640015,434.179993,437.640015,437.640015,115157
2016-08-27,437.640015,442.049988,434.140015,440.160004,440.160004,146746
2016-08-28,440.160004,447.010010,435.670013,442.760010,442.760010,154883
2016-08-29,442.760010,444.619995,436.410004,442.230011,442.230011,287485
2016-08-30,442.230011,445.450012,433.670013,438.339996,438.339996,263113
2016-08-31,438.339996,450.059998,429.820007,432.760010,432.760010,269530
2016-09-01,432.760010,437.820007,430.989990,437.429993,437.429993,208476
2016-09-02,437.429993,455.100006,434.700012,455.070007,455.070007,120821
2016-09-03,455.070007,468.890015,452.709991,464.049988,464.049988,127127
2016-09-04,464.049988,465.320007,450.790009,458.440002,458.440002,166534
2016-09-05,458.440002,469.709991,453.299988,459.459991,459.459991,228640
2016-09-06,459.459991,465.950012,451.920013,464.209991,464.209991,199069
2016-09-07,464.209991,497.829987,457.700012,475.940002,475.940002,310115
2016-09-08,475.940002,482.010010,467.850006,477.640015,477.640015,257304
2016-09-09,477.640015,478.649994,472.290009,476.500000,476.500000,134710
2016-09-10,476.500000,480.459991,454.299988,462.809998,462.809998,103909
2016-09-11,462.809998,474.119995,454.369995,460.679993,460.679993,257068
2016-09-12,460.679993,466.170013,458.410004,464.390015,464.390015,270298
2016-09-13,464.390015,469.630005,461.600006,463.029999,463.029999,281611
2016-09-14,463.029999,465.450012,457.119995,458.959991,458.959991,240144
2016-09-15,458.959991,467.859985,450.440002,459.230011,459.230011,230556
2016-09-16,459.230011,470.920013,460.049988,469.320007,469.320007,127173
2016-09-17,469.320007,473.239990,462.690002,470.510010,470.510010,136650
2016-09-18,470.510010,476.100006,464.130005,467.390015,467.390015,275520
2016-09-19,467.390015,490.790009,462.910004,470.980011,470.980011,294025
2016-09-20,470.980011,476.859985,457.540009,461.459991,461.459991,322600
2016-09-21,461.459991,464.309998,452.649994,460.890015,460.890015,240598
2016-09-22,460.890015,468.839996,457.989990,468.220001,468.220001,204084
2016-09-23,468.220001,471.929993,465.010010,468.700012,468.700012,143056
2016-09-24,468.700012,469.859985,461.480011,467.160004,467.160004,145474
2016-09-25,467.160004,472.959991,460.250000,470.380005,470.380005,302199
2016-09-26,470.380005,471.660004,461.839996,468.269989,468.269989,315036
2016-09-27,468.269989,469.549988,460.859985,468.160004,468.160004,323613
2016-09-28,468.160004,471.269989,463.660004,469.420013,469.420013,300086
2016-09-29,469.420013,474.290009,466.640015,471.329987,471.329987,292002
2016-09-30,471.329987,479.059998,468.559998,476.820007,476.820007,190402
2016-10-01,476.820007,478.049988,471.989990,475.559998,475.559998,158525
2016-10-02,475.559998,480.320007,470.140015,479.929993,479.929993,291964
2016-10-03,479.929993,489.890015,474.029999,482.540009,482.540009,266825
2016-10-04,482.540009,489.420013,479.799988,483.790009,483.790009,294368
2016-10-05,483.790009,492.850006,436.779999,485.869995,485.869995,318561
2016-10-06,485.869995,505.859985,481.760010,500.269989,500.269989,353557
2016-10-07,500.269989,505.140015,496.380005,497.920013,497.920013,132308
2016-10-08,497.920013,502.750000,497.359985,500.709991,500.709991,152910
2016-10-09,500.709991,502.549988,494.200012,501.359985,501.359985,320451
2016-10-10,501.359985,531.190002,500.940002,531.070007,531.070007,370683
2016-10-11,531.070007,531.390015,513.640015,523.320007,523.320007,300295
2016-10-12,523.320007,527.010010,516.309998,523.049988,523.049988,284474
2016-10-13,523.049988,537.020020,508.779999,524.739990,524.739990,277131
2016-10-14,524.739990,529.750000,525.099976,526.830017,526.830017,116274
2016-10-15,526.830017,532.429993,526.010010,530.979980,530.979980,127829
2016-10-16,530.979980,532.460022,524.349976,527.409973,527.409973,325753
2016-10-17,527.409973,530.349976,512.250000,518.390015,518.390015,351279
2016-10-18,518.390015,523.369995,506.459991,517.020020,517.020020,231760
2016-10-19,517.020020,524.380005,509.920013,517.950012,517.950012,305472
2016-10-20,517.950012,525.289978,516.469971,519.570007,519.570007,196467
2016-10-21,519.570007,540.469971,518.909973,538.330017,538.330017,151575
2016-10-22,538.330017,544.450012,531.109985,537.830017,537.830017,211910
2016-10-23,537.830017,544.909973,532.109985,535.140015,535.140015,275146
2016-10-24,535.140015,569.580017,534.599976,543.900024,543.900024,305877
2016-10-25,543.900024,559.799988,534.570007,554.669983,554.669983,282670
2016-10-26,554.669983,569.739990,554.260010,567.780029,567.780029,323692
2016-10-27,567.780029,576.080017,563.340027,570.460022,570.460022,379257
2016-10-28,570.460022,608.960022,569.880005,595.140015,595.140015,228808
2016-10-29,595.140015,604.659973,570.780029,579.559998,579.559998,199383
